region_code,sgg_name,year,net_rate,population,pagerank_lag1,closeness,house_age,childcare_pk,pop_density,seoul_dist_km,ln_pop,fertility,doctor_per1000,aging_ratio,youth_ratio,fiscal_indep,employ_rate,biz_count,sewer_supply,academy_pk,culture_facility_count,senior_fac_pk,hospital_bed,extinction_risk
43720,보은군,2020,-3.3320992225101818,32412.0,0.0010706168352584,194.3033909313623,46.6,9.0,55.48025622031878,137.6,10.3863,1.184,2.2,34.52009995989263,10.239718631413322,9.53,68.15,4246.0,77.8,0.6,5.0,19.3,22.9,0.2966306193582983
43720,보은군,2021,-0.3136959658698789,31878.0,0.0011084255994116,195.68430207638391,46.4,10.3,54.56651285170408,137.6,10.3697,0.818,2.2,36.04880956115312,9.79014398193168,9.65,69.44999999999999,4488.0,79.1,0.8,6.0,18.7,24.4,0.2715802297250261
43720,보은군,2022,5.245588936576062,31455.0,0.0011303195030519,182.1932829236462,47.3,13.1,53.83754038344618,137.6,10.3563,0.956,2.0,37.45867243133266,9.39089521871821,9.95,68.45,4293.0,78.1,0.8,6.0,18.4,24.3,0.2507001612492574
43720,보은군,2023,-0.8061915511125444,31010.0,0.0011374137350959,160.63702059719503,47.8,13.5,53.07546754295316,137.6,10.3421,0.856,1.9,39.24091451420464,9.019380219921963,10.4,69.55,4597.0,80.9,0.7,7.0,18.1,22.9,0.2298463308406607
43720,보은군,2024,-0.687915615684476,30527.0,0.0010699547100325,174.24641546740506,49.4,15.4,52.24522745713151,137.6,10.3264,0.88,1.9,41.04756289308176,8.719863731656185,10.32,68.1,4737.0,80.5,0.8,8.0,17.9,26.5,0.2124331657489426
43730,옥천군,2017,-2.7044778425993896,51766.0,0.0013454932400653,139.42509091602128,38.8,14.5,96.36796208263712,150.8,10.8545,1.026,2.1,26.45894102420461,12.977379411594258,10.41,63.45,4060.0,87.4,0.7,6.0,16.1,21.5,0.4904723662115792
43730,옥천군,2018,1.5544544836296512,51465.0,0.0013350645772247,154.8826921451274,38.2,16.1,95.8008069458798,150.8,10.8487,0.894,2.1,27.39089884583997,12.594722729569035,9.97,63.5,4118.0,87.9,0.6,6.0,15.7,21.5,0.4598141448535149
43730,옥천군,2019,-0.2743860611880916,51023.0,0.0013731015557935,154.4259252614469,38.1,13.6,94.9757797437944,150.8,10.84,0.957,2.2,28.47875509564127,12.30401379742866,9.78,65.5,4227.0,87.8,0.6,6.0,15.5,17.0,0.4320418415800702
43730,옥천군,2020,-1.4843548993607378,50527.0,0.0013161350880171,157.02015218952567,38.9,15.8,94.0470574643696,150.8,10.8303,1.0,1.9,29.79140278657378,11.902311589613678,11.37,63.7,7088.0,90.5,0.6,6.0,15.0,15.7,0.3995216900285657
43730,옥천군,2021,5.7293434212365,50093.0,0.0012869689982069,158.0941093314232,39.0,16.4,93.23376225116844,150.8,10.8216,0.918,2.0,31.07757416057812,11.364634487164132,10.5,63.2,7433.0,91.0,0.6,6.0,14.6,16.7,0.365686022610483
43730,옥천군,2022,1.494345718901454,49520.0,0.0014127165258371,138.7492969548739,42.1,17.2,92.15785455609392,150.8,10.8101,0.721,1.9,32.814361583974474,10.938793643100906,10.67,65.69999999999999,7627.0,90.9,0.5,6.0,14.1,16.9,0.3333538461538461
43730,옥천군,2023,-1.4931173426602034,48891.0,0.0013243212035078,126.68655133643465,43.5,17.1,90.99669064443022,150.8,10.7973,0.754,1.9,34.04237912132864,10.823856663666858,10.68,67.44999999999999,8047.0,91.2,0.6,6.0,14.1,17.1,0.3179524152847873
43730,옥천군,2024,-2.842087793544104,48204.0,0.0012843944154927,126.90859527316952,44.6,18.6,89.6984085782373,150.8,10.7832,0.753,1.9,35.67057359195104,10.523804584586662,11.26,67.75,8302.0,91.3,0.6,6.0,13.9,17.4,0.2950276243093923
43740,영동군,2017,-0.1393312101910828,50240.0,0.001636283474849,143.3024138154388,,,59.38811965452341,,,,2.1,28.03487191735833,13.932843693397825,7.53,61.85,3633.0,,,9.0,,14.0,0.4969826056088037
43740,영동군,2018,-4.566026350196117,49715.0,0.0015781908666542,140.63995097430927,,,58.76250240926999,,,,2.0,28.849867245957032,13.740043446777698,6.82,61.45,3691.0,,,9.0,,14.0,0.4762601966115875
43740,영동군,2019,-11.038614633345643,48738.0,0.0014967065523726,123.59965290423077,,,57.60882608009092,,,,2.1,29.89597652803709,13.194772153716736,6.75,61.35,3776.0,,,9.0,,14.8,0.4413561183172054
43740,영동군,2020,-17.01948393891522,47475.0,0.001448468502222,117.18148673201678,,,56.11344716175292,,,,2.2,31.68337686409976,12.397843120734688,8.11,61.5,5048.0,,,9.0,,15.1,0.391304347826087
43740,영동군,2021,-20.907521901557686,45773.0,0.0013510706858447,109.23760510544084,,,54.06439545333205,,,,2.2,33.38139555206012,11.191943024424344,8.0,63.8,5486.0,,,9.0,,15.7,0.3352748691099476
43740,영동군,2022,-3.136400035590355,44956.0,0.0012837112838512,108.43830928127136,,,53.08933413641607,,,,2.2,35.02902773761594,10.719131614654003,7.58,64.65,5422.0,,,9.0,,16.4,0.306007112014224
43740,영동군,2023,-3.507184070596221,44195.0,0.0013810042456154,108.79342675767724,,,52.18403518717763,,,,2.1,36.53045524481854,10.349352882613813,8.24,68.44999999999999,5716.0,,,9.0,,16.7,0.2833075255497058
43740,영동군,2024,-1.056232922320957,43551.0,0.0013147714892223,108.4764599018285,,,51.417132729348864,,,,2.1,38.13142909625276,10.040870683321089,9.66,69.69999999999999,5893.0,,,9.0,,17.4,0.2633226952489914
43745,증평군,2017,8.44295053330863,37783.0,0.0015722664598202,216.4694048921733,17.9,10.0,461.8824968996399,102.8,10.5396,1.669,1.4,14.866080880796105,19.066271437645565,15.14,62.55,2868.0,96.9,1.4,6.0,14.1,8.7,1.2825351611180345
43745,증평군,2018,-14.443819170887265,37317.0,0.0015496228298261,223.8354992429907,19.5,11.1,456.169949963644,102.8,10.5272,1.506,1.3,15.641245511549387,18.4549011201029,13.32,63.85,3010.0,97.1,1.4,6.0,13.6,12.5,1.1798869282165496
43745,증평군,2019,1.016260162601626,37392.0,0.0014468037613257,220.16185319531075,21.2,12.0,457.128056018784,102.8,10.5292,1.303,1.3,16.398791217607574,18.2306848875458,13.52,64.0,3121.0,97.1,1.4,6.0,13.1,1.8,1.1117090671885193
43745,증평군,2020,-13.720216263210803,36807.0,0.0015477880711219,235.02488575688605,23.1,13.7,449.9336504640066,102.8,10.5134,1.005,1.4,17.403825255379264,18.17267985220604,15.59,61.25,4474.0,97.1,1.4,6.0,12.7,6.6,1.0441773337496096
43745,증평군,2021,-6.780870806566738,36426.0,0.0014882845251509,222.2370501454753,23.5,15.4,445.2882931563559,102.8,10.503,0.951,1.5,18.60982238449502,17.588601861256763,14.09,65.19999999999999,4393.0,97.5,1.5,6.0,12.1,6.7,0.9451246496533412
43745,증평군,2022,25.57565348075788,37262.0,0.0015083330268199,211.4434824412073,23.2,17.7,455.5004305201522,102.8,10.5257,0.883,1.4,19.48850065748866,17.74414298365671,13.91,65.35,4496.0,97.5,1.5,6.0,11.5,6.6,0.9104929771412834
43745,증평군,2023,7.576566001493971,37484.0,0.001708784383912,197.148450476338,30.1,18.7,458.2234286974151,102.8,10.5317,1.07,1.5,20.51487261571295,17.54301720688275,15.73,66.35,4650.0,97.9,1.5,6.0,11.1,5.1,0.8551365409622886
43745,증평군,2024,-4.788679346802615,37171.0,0.0015889349276563,204.71028715040424,30.3,17.8,454.4085710774259,102.8,10.5233,1.052,1.5,21.62649305929194,16.967071989669645,16.17,65.85,4742.0,97.9,1.5,6.0,10.9,6.6,0.7845503172036323
43750,진천군,2017,50.28706380552954,73677.0,0.0022863846997456,230.1254921989113,15.3,12.6,180.9129050677194,87.3,11.2074,1.346,1.6,16.116072640408262,16.846277043350796,26.87,67.6,6406.0,78.2,1.1,9.0,16.9,10.2,1.0453090786592556
43750,진천군,2018,57.56986882814697,78218.0,0.0026883072602094,245.3502638992988,14.4,13.3,192.066577008652,87.3,11.2673,1.331,1.6,15.829913448139198,16.95495979237781,26.87,69.65,6777.0,79.9,1.1,9.0,16.2,10.5,1.0710709093845905
43750,진천군,2019,34.223767944354,81084.0,0.0029776259403388,234.26832375268265,13.7,14.0,199.0752110394756,87.3,11.3032,1.426,1.7,16.01529259419128,16.971079731146325,25.03,69.80000000000001,7176.0,78.5,1.1,9.0,15.6,9.9,1.059679655013091
43750,진천군,2020,30.88941446283953,83718.0,0.0027314398416643,250.87371361756803,14.4,13.9,205.5287058366244,87.3,11.3352,1.174,1.7,16.41443399945054,16.9364182563098,27.0,68.55000000000001,10950.0,79.4,1.2,9.0,14.7,10.9,1.0318003201862902
43750,진천군,2021,19.58298112144266,85176.0,0.0026844244190274,241.99390512829984,16.0,14.3,209.1132147861674,87.3,11.3525,1.118,1.7,16.921234605586015,16.847270976906913,25.42,70.80000000000001,11244.0,86.5,1.2,9.0,13.9,10.1,0.9956289460903353
43750,진천군,2022,12.548318571743648,86147.0,0.0026415561631097,215.21637570984777,18.4,15.2,211.45725677810807,87.3,11.3638,1.107,1.7,17.725309931745368,16.765334076240887,26.1,70.55,11218.0,86.7,1.3,9.0,13.2,10.3,0.945841519318926
43750,진천군,2023,4.567904097201289,86254.0,0.0025903407495832,211.90629846293564,19.3,15.1,211.7263204510841,87.3,11.3651,0.911,1.6,18.46385716770042,16.251811489189034,26.43,70.65,11579.0,86.6,1.4,9.0,12.8,10.4,0.8801959060655532
43750,진천군,2024,5.049863064353976,86537.0,0.0024041619384596,218.6838971681379,19.7,15.3,212.4328712574832,87.3,11.3683,1.115,1.7,19.363747717765605,15.641683422311589,27.88,72.15,11880.0,86.7,1.4,9.0,12.5,10.4,0.8077818225219311
43760,괴산군,2017,12.26506887898807,39054.0,0.0015973707134959,213.6072579405969,38.1,15.2,46.37372174880371,117.3,10.5727,1.023,1.6,30.403277429266417,12.170016643195494,7.96,65.0,2818.0,48.5,0.4,6.0,20.7,9.4,0.4002863399023075
43760,괴산군,2018,13.134694503360334,39133.0,0.0016143901059602,238.65037051843527,37.3,16.4,46.46760099972344,117.3,10.5747,0.847,1.6,30.855522052435223,12.23999591148362,8.14,64.8,2901.0,50.4,0.4,6.0,19.9,10.1,0.3966873706004141
43760,괴산군,2019,10.034981998314736,39163.0,0.0016265423052949,228.7796499442504,35.4,14.5,46.50143741995151,117.3,10.5755,0.945,1.8,31.91706669390256,12.036564191604535,7.35,66.75,3024.0,49.5,0.4,7.0,19.4,10.2,0.37712
43760,괴산군,2020,16.11961516005382,39393.0,0.0016907432332527,248.51818467382768,35.6,16.4,46.77716452153408,117.3,10.5813,0.672,1.7,33.322333350256386,11.415443976240036,8.61,65.9,4645.0,49.6,0.3,7.0,18.6,10.4,0.3425763693151519
43760,괴산군,2021,-17.496458737736738,38122.0,0.0017895567116996,233.68722501905407,35.9,18.4,45.2714348445473,117.3,10.5485,0.781,1.8,35.534978884138184,9.959866747108045,7.37,68.75,4932.0,49.6,0.3,7.0,18.1,10.2,0.2802834575920868
43760,괴산군,2022,-14.114154635002023,37055.0,0.0016818006751084,190.77632125811843,37.3,18.6,44.00915122359352,117.3,10.5202,0.798,2.1,37.59984887737479,9.07275474956822,7.52,67.6,4934.0,50.8,0.4,7.0,17.7,10.5,0.2412976386994904
43760,괴산군,2023,2.514348182563542,36590.0,0.0014776443710928,182.18153002986324,38.0,20.3,43.455505426705166,117.3,10.5075,0.689,2.1,39.53704462846055,8.554016014867043,9.28,65.6,5231.0,52.5,0.3,7.0,17.4,10.2,0.2163544618787585
43760,괴산군,2024,3.8894405825885454,36252.0,0.0013749123300166,190.50211135127847,40.0,21.2,43.053666874608325,117.3,10.4982,0.805,1.9,41.40622845005931,8.429647201610901,9.17,66.1,5555.0,56.7,0.3,7.0,17.2,14.0,0.2035840383718606
43770,음성군,2017,-3.627731075164944,97306.0,0.0028259348274488,214.6819443164452,17.3,14.1,187.0429683370078,86.7,11.4856,1.374,1.6,18.12510919050017,15.753234607993258,23.32,69.15,9361.0,54.3,1.0,9.0,15.7,22.5,0.8691387424165108
43770,음성군,2018,-12.54304497547741,95830.0,0.0028156060020549,228.37563988378423,17.2,17.6,184.21606356269643,86.7,11.4703,1.158,1.6,19.042898435788004,15.490811950204003,23.76,67.75,9650.0,62.7,0.9,12.0,15.0,23.2,0.8134692311907502
43770,음성군,2019,-5.3904950411656944,94982.0,0.0028117806059203,213.57256947151225,17.5,18.6,182.59372631928736,86.7,11.4614,1.152,1.7,20.018319067622627,15.312213764568398,23.01,68.75,10224.0,62.5,0.9,12.0,14.4,22.3,0.7649100662669612
43770,음성군,2020,-14.76066256588623,93153.0,0.0026768342405481,219.8213794230203,18.8,20.3,179.0835436019628,86.7,11.442,0.911,1.8,21.382871374283443,14.844236425703675,25.19,67.19999999999999,14967.0,63.5,0.9,13.0,13.9,20.2,0.6942115568050605
43770,음성군,2021,-1.4317168671431826,92197.0,0.0024437740292244,218.4430681033119,20.0,22.6,177.25553789331423,86.7,11.4317,0.867,1.9,22.52109590229723,14.51007614048027,22.14,69.30000000000001,15430.0,64.2,0.9,14.0,13.3,20.8,0.6442881910999807
43770,음성군,2022,6.691433661387386,92058.0,0.0025651731375984,195.5499846710419,21.7,23.5,176.9931771293172,86.7,11.4302,0.82,1.8,23.66199936996926,14.210451992743783,21.51,69.9,16068.0,63.4,0.9,14.0,12.8,20.5,0.6005600697791856
43770,음성군,2023,-2.621102617812531,91183.0,0.0026480990341626,185.7050509464857,24.2,24.3,175.31058760487898,86.7,11.4206,0.797,1.8,25.00329005088612,13.987103000526409,22.96,71.0,16480.0,63.1,1.0,14.0,12.6,19.1,0.5594105004605465
43770,음성군,2024,8.264281643211014,91236.0,0.002377421238308,206.11572404797545,25.6,23.6,175.41767229735083,86.7,11.4212,0.703,1.8,26.23825860122538,13.9526727095367,23.93,72.45,17071.0,64.4,0.9,14.0,12.1,19.0,0.5317682442875642
43800,단양군,2017,-0.0330961442991891,30215.0,0.0011315562986725,118.99281826440746,39.1,18.2,38.68027621378497,139.9,10.3161,0.835,1.3,26.969155414350016,11.99364575059571,10.54,64.8,3015.0,75.3,0.5,8.0,14.3,8.1,0.4447171432077555
43800,단양군,2018,9.519087754090236,30255.0,0.001147806812642,129.9519362687585,37.8,19.2,38.72901497317636,139.9,10.3174,0.999,1.3,27.59783183500793,11.875330512956108,9.45,65.15,3122.0,76.9,0.5,8.0,13.8,7.7,0.4302994011976048
43800,단양군,2019,-8.099206882645516,29756.0,0.0011603188114136,111.41743354413566,40.6,20.3,38.1409597058839,139.9,10.3008,0.92,1.3,28.97133447592164,11.372114124407702,10.14,66.15,3185.0,78.1,0.5,8.0,13.3,7.6,0.3925298689247187
43800,단양군,2020,-11.661807580174926,29155.0,0.001085489335097,114.65053158577236,40.7,21.2,37.37351649119144,139.9,10.2804,0.781,1.4,30.88215118671972,10.735354643984085,11.62,63.400000000000006,4332.0,77.6,0.5,8.0,12.9,6.7,0.3476232785428698
43800,단양군,2021,-10.518513289329707,28331.0,0.0010152880122934,109.6603183857908,40.7,22.4,36.31499485641763,139.9,10.2517,0.806,1.4,32.736834674572926,10.10871099816462,7.94,64.69999999999999,4451.0,77.4,0.5,7.0,12.7,6.8,0.3087870619946091
43800,단양군,2022,-4.645802571397702,27767.0,0.0010475848298215,107.75515007433042,45.7,24.9,35.58832865249703,139.9,10.2316,0.745,1.3,34.730625180063385,9.669403630077786,12.69,66.4,4468.0,77.7,0.5,8.0,12.4,7.0,0.2784114475321443
43800,단양군,2023,8.591747590339699,27701.0,0.0010778076855304,113.7055644734054,47.4,26.3,35.50712715255588,139.9,10.2292,0.751,1.2,36.29340841816475,9.4289220994874,11.38,67.5,4679.0,77.7,0.5,8.0,12.1,5.5,0.2597970956833101
43800,단양군,2024,0.7312079555425564,27352.0,0.0011104057818727,105.1271218959715,51.3,30.6,35.06803284978797,139.9,10.2165,0.7,1.4,38.3175520052645,9.077614886849704,13.5,66.5,4879.0,77.5,0.5,9.0,11.9,5.6,0.23690487548898
44130,천안시,2017,17.208973114542278,631531.0,0.0109857977786898,288.9780988963629,9.3,18.0,992.73,85.1,13.3559,1.164,3.2,9.56626109207451,22.40519878644313,42.96,62.3,49666.0,96.1,1.9,27.0,8.0,14.3,2.3421061343397227
44130,천안시,2018,18.5922686994544,646075.0,0.0117377847734201,304.2748790720381,9.2,18.1,1015.6,85.1,13.3787,1.105,3.2,9.809372271992768,22.14429881314273,40.08,63.0,51967.0,96.3,1.9,29.0,7.6,14.3,2.257463393082555
44130,천안시,2019,6.098813659625486,652258.0,0.0117175988763718,288.6406926006427,9.5,18.2,1025.32,85.1,13.3882,1.017,3.3,10.274906133913062,22.062708218667737,38.04,64.85,52993.0,96.6,1.9,28.0,7.3,14.5,2.147241826944598
44130,천안시,2020,7.1295430535148325,658808.0,0.0105146242275898,308.00645080122933,10.9,18.4,1035.61,85.1,13.3982,0.98,3.3,10.925169510434738,22.093656886897417,37.01,63.85,73365.0,96.7,1.9,28.0,6.7,14.3,2.022271312659776
44130,천안시,2021,-1.0144482950282925,658486.0,0.0109907153285762,297.8659659807944,12.3,18.9,1035.11,85.1,13.3977,0.935,3.4,11.545102636802246,21.82639900256193,33.93,63.35,74581.0,96.8,1.9,28.0,6.3,15.0,1.890533128132276
44130,천안시,2022,-1.4538619348225783,657559.0,0.0109950141167999,268.1892302828443,13.7,19.3,1033.65,85.1,13.3963,0.842,3.4,12.271883934545896,21.44960155727234,31.83,64.05,77243.0,96.9,2.1,28.0,6.0,14.8,1.7478654191709524
44130,천안시,2023,-2.57028259388163,655959.0,0.011671973893745,257.61242155277046,14.8,20.0,1031.13,85.1,13.3939,0.767,3.5,13.079303616074151,21.132691017744985,31.16,63.1,79458.0,97.0,2.1,29.0,5.7,15.1,1.615735182702955
44130,천안시,2024,5.72493635592193,659920.0,0.0116010611088839,269.553783364514,16.8,19.8,1037.36,85.1,13.3999,0.773,3.3,14.002433624630829,20.875225974018104,33.41,63.150000000000006,82852.0,97.0,2.1,30.0,5.4,14.6,1.490828418375629
44150,공주시,2017,-8.982588165855098,108432.0,0.0025473049008896,215.3626637720677,29.4,21.3,125.46955519000356,123.3,11.5939,1.147,2.3,23.024356053968813,16.128853762231053,14.23,62.8,8983.0,69.2,1.2,17.0,12.2,25.5,0.7005126972682849
44150,공주시,2018,-3.4020877292458707,107581.0,0.0026161528500002,230.1536235492632,29.3,21.8,124.48690211304154,123.3,11.586,1.068,2.3,23.70099087207897,15.844658028294695,15.38,65.44999999999999,9215.0,72.1,1.2,18.0,11.9,25.6,0.6685230214134442
44150,공주시,2019,-5.287675864530308,106474.0,0.0025517939636946,217.7949804009182,28.4,20.8,123.21201453696298,123.3,11.5757,1.187,2.3,24.787039211082416,15.60084526884245,13.87,64.9,9459.0,73.8,1.2,18.0,11.6,25.0,0.6293952712943316
44150,공주시,2020,-12.186139939738869,104545.0,0.0023382524572504,235.99536021415207,31.3,21.8,120.98024014792333,123.3,11.5574,1.024,2.4,26.41229697932011,14.94461768025558,12.53,62.7,13848.0,76.5,1.2,18.0,11.2,37.1,0.5658204468909571
44150,공주시,2021,-2.268650928304814,103145.0,0.0022472280156848,231.6519848227616,33.0,21.1,119.36136759183358,123.3,11.5439,0.873,2.4,27.578384038159506,14.64235161809474,12.74,62.1,14691.0,79.1,1.1,19.0,11.0,36.9,0.5309358081979891
44150,공주시,2022,4.991664310575114,102571.0,0.0023929036591027,208.85411619584136,35.1,21.1,118.69618281384838,123.3,11.5383,0.836,2.3,28.68034161369575,14.674570058105529,12.32,61.55,14751.0,79.4,1.1,20.0,10.8,36.5,0.5116595281800258
44150,공주시,2023,4.505210373736582,102104.0,0.0025571380399026,195.6010170003917,37.2,20.8,118.15353986429922,123.3,11.5337,0.817,2.3,29.8330150335439,14.755398854120758,13.24,61.35,15401.0,82.7,1.1,21.0,10.6,34.4,0.4945996520140507
44150,공주시,2024,1.7672903193957643,101285.0,0.0023972762205118,200.19405206314337,40.3,20.3,117.20620994875487,123.3,11.5257,0.729,2.5,31.28566633098356,14.71378077917975,12.15,61.55,16096.0,83.9,1.0,21.0,10.5,34.9,0.4703042161070436
44180,보령시,2017,-2.771371538208105,103198.0,0.0019853898358866,142.88048684985625,28.5,16.0,179.81990820648997,145.9,11.5444,1.17,1.6,22.84324460508338,14.60382368046202,15.69,62.15,8739.0,66.9,1.3,11.0,12.5,10.8,0.6393060151013829
44180,보령시,2018,-6.814393567996863,101990.0,0.0020586716353184,134.9945261805464,28.6,16.9,177.65965917083273,145.9,11.5326,1.028,1.7,23.60208253669441,14.256159857242306,15.2,64.25,8951.0,76.0,1.3,12.0,12.2,9.7,0.6040212695247591
44180,보령시,2019,-4.163617303241885,101114.0,0.0018571780477431,142.8850829653091,28.8,16.5,172.38525823703543,145.9,11.524,1.099,1.7,24.661029520842607,13.992978292043713,14.72,65.15,9060.0,75.1,1.2,12.0,11.9,10.6,0.5674125761950594
44180,보령시,2020,-3.2026658951002203,100229.0,0.0019290600637626,152.21992053231352,29.8,17.7,170.82218999571614,145.9,11.5152,0.987,1.8,26.08600219495161,13.570787189464232,13.59,64.2,13142.0,76.6,1.2,12.0,11.4,9.9,0.5202325403503404
44180,보령시,2021,-7.6823022518494435,98408.0,0.0019638080770644,148.6166687092535,32.6,18.1,167.66684031126397,145.9,11.4969,0.958,1.9,27.25970185653751,13.230497210620982,11.88,63.3,13513.0,78.4,1.2,12.0,11.3,10.3,0.4853500335495415
44180,보령시,2022,-2.6452031248391776,97157.0,0.001902403693863,123.1698843259142,32.6,19.2,165.55007031785115,145.9,11.4841,0.967,1.8,28.52672965684761,12.858436773091253,13.68,65.2,13600.0,78.8,1.3,11.0,11.0,10.3,0.4507504690431519
44180,보령시,2023,-5.440003341268847,95772.0,0.0019495262695003,127.2194018638317,35.2,19.0,163.19362601725743,145.9,11.4697,0.803,1.9,29.752644273438232,12.40119866768296,14.48,64.1,14136.0,80.0,1.4,11.0,10.9,10.5,0.4168099666608177
44180,보령시,2024,-11.868202175303905,93780.0,0.0018602428073647,114.61756296747662,37.9,19.8,159.7872825275597,145.9,11.4487,0.8,2.0,31.37522525884774,11.953380748765742,13.73,65.45,14325.0,80.0,1.3,11.0,10.7,10.8,0.3809815116911365
44200,아산시,2017,22.38861080162978,311453.0,0.0067247331710875,283.4295118326981,10.3,19.5,573.9758211259409,85.3,12.649,1.397,1.7,11.84123498173085,19.19256134132167,42.56,62.7,21385.0,84.5,1.3,17.0,10.0,11.7,1.620824295010846
44200,아산시,2018,0.7544226429087468,312822.0,0.0074732021220651,291.1636179669036,10.1,21.2,576.3257060870955,85.3,12.6534,1.268,1.8,12.182927725902507,18.6802121327396,43.14,62.25,22321.0,85.1,1.3,14.0,9.6,11.0,1.5333105927422528
44200,아산시,2019,2.614545396714324,314395.0,0.006570211789919,276.82538362889113,10.2,21.4,579.2141827868044,85.3,12.6584,1.154,1.8,12.702451685135944,18.232420259799746,35.76,62.8,22655.0,85.6,1.3,18.0,9.2,11.8,1.4353465544871795
44200,아산시,2020,3.827551410974634,316129.0,0.0060266577964396,297.5428967140124,10.6,21.7,582.3495797422178,85.3,12.6639,0.99,1.8,13.361908075791604,17.99354695852972,37.73,62.4,34436.0,86.0,1.3,19.0,8.7,10.7,1.3466300513718898
44200,아산시,2021,27.37075605397745,324580.0,0.0064283655247127,292.2013239309615,11.2,21.7,597.9997663559753,85.3,12.6903,0.904,1.8,13.728160305131848,18.097485681540203,37.48,62.3,34775.0,86.6,1.3,21.0,8.2,10.5,1.3182746470971072
44200,아산시,2022,31.13239413043023,334539.0,0.0077327078139574,262.7632755804909,11.6,20.9,616.3467873777788,85.3,12.7205,0.906,1.8,14.04196807556645,17.96436898427692,37.09,63.65,35938.0,87.0,1.3,21.0,7.9,10.6,1.2793341280653951
44200,아산시,2023,32.25601221529457,345796.0,0.0081699138954337,252.98426367075413,12.7,19.9,637.0615771490149,85.3,12.7536,0.904,1.8,14.352929608990245,18.004204779104505,34.9,65.05,36996.0,87.4,1.3,21.0,7.6,9.5,1.2543923275306257
44200,아산시,2024,25.027182026624303,355014.0,0.0085165654011754,263.3957400140139,12.6,19.5,654.0307079327633,85.3,12.7799,0.988,1.9,14.896271988507529,18.045153021703307,31.57,66.25,39340.0,87.8,1.5,23.0,7.3,9.9,1.211387187050904
44210,서산시,2017,3.751208658069176,171678.0,0.003001747468838,164.39516961653925,17.6,15.5,231.5888945692486,92.2,12.0534,1.525,1.6,16.865778575131497,17.170416882670565,28.45,63.7,12499.0,75.0,1.3,7.0,9.8,6.4,1.0180625107926091
44210,서산시,2018,12.769720145611558,174162.0,0.002952892681118,176.28463253089305,16.4,16.0,234.93851157795524,92.2,12.0677,1.467,1.6,17.120169037051497,16.98868301533621,30.26,65.6,13024.0,75.1,1.3,7.0,9.5,5.9,0.9923198175537444
44210,서산시,2019,2.289770450512336,174690.0,0.0032175195473874,161.20999499213647,16.6,16.5,235.4228056491961,92.2,12.0708,1.314,1.6,17.76679966340567,16.800522064674194,28.16,67.19999999999999,13095.0,78.3,1.3,9.0,9.0,6.1,0.9456133002545348
44210,서산시,2020,5.33056933441919,175591.0,0.0030478064975719,181.5157239710204,17.7,16.7,236.5993528062669,92.2,12.0759,1.255,1.7,18.43990614606588,16.70634197457743,24.65,66.85,19112.0,79.0,1.3,9.0,8.7,5.9,0.9059884493035608
44210,서산시,2021,8.35008067027088,176645.0,0.0030668813291377,181.999703268521,19.6,17.7,238.00844479239024,92.2,12.0819,1.179,1.7,19.13204940955357,16.441357290852892,20.08,67.44999999999999,19964.0,79.4,1.3,10.0,8.3,5.6,0.8593620546810273
44210,서산시,2022,1.3094273097787577,176413.0,0.0033928790128055,159.09799711719168,20.9,18.2,237.6623897712448,92.2,12.0806,1.209,1.7,19.99727912750689,16.146110852880156,22.56,68.7,19588.0,80.6,1.3,10.0,8.0,5.4,0.807415386359771
44210,서산시,2023,0.681775570845004,176011.0,0.0032550372398873,158.2964156472058,24.5,19.1,237.1225267558743,92.2,12.0783,1.017,1.7,20.8957343817467,15.820512237801967,23.51,69.4,20443.0,80.6,1.3,11.0,7.8,5.8,0.7571168329753392
44210,서산시,2024,-6.322909799650319,174445.0,0.003213459116824,166.0252832909807,26.1,20.8,235.0139729619192,92.2,12.0694,1.023,1.9,22.105407977253705,15.277507079554706,20.69,67.65,21147.0,81.6,1.4,11.0,7.6,6.0,0.6911207924900161
44230,논산시,2017,-3.231348167539267,122240.0,0.0024775286507995,211.8696939376747,34.7,19.1,220.18139300028903,153.1,11.7137,1.191,2.7,23.36450127207729,15.003967572254808,11.94,62.400000000000006,10569.0,66.8,1.1,7.0,13.6,27.3,0.6421693918280172
44230,논산시,2018,-11.419778757381684,120230.0,0.0025979563673245,184.964646347214,35.1,19.9,216.56778176287497,153.1,11.6972,1.179,2.7,24.19509111626785,14.55614608545217,11.23,64.35,10919.0,73.1,1.1,7.0,13.2,27.2,0.6016156754898591
44230,논산시,2019,-6.689554198010804,118842.0,0.002359996932453,188.7934136822196,35.2,18.7,213.90602903997404,153.1,11.6856,1.175,2.7,25.25937581515108,14.331513004552225,11.02,64.65,11598.0,72.8,1.0,8.0,12.7,25.4,0.5673739964689031
44230,논산시,2020,-11.879151489179344,116675.0,0.0023735150003857,194.86903204980845,36.3,19.3,209.9891382962985,153.1,11.6671,0.984,2.7,26.571017175768795,13.996023175288837,11.4,61.5,16015.0,74.5,1.0,7.0,12.4,24.1,0.5267402103090123
44230,논산시,2021,-6.472576714446687,114483.0,0.0022987093149445,188.57932513188825,37.8,21.1,205.8305089370849,153.1,11.6482,0.957,2.8,27.73662695223787,13.648195381013942,11.59,63.6,16724.0,77.4,1.1,7.0,12.2,24.3,0.4920639919380236
